id_,MedHouseVal_pred
2885,2.306544316186717
15443,1.996563418828619
32768,1.099323077396285
1210,0.8069746007983967
14507,1.1735830960559186
25186,1.4906577393324347
26863,1.1076886859216737
18472,3.800836087964316
475,2.165057242582328
19760,0.5878043973062372
35956,0.8092907016256824
6646,3.045036252116684
32826,0.9744951699163645
3491,2.9884653124967304
26860,2.936296671467631
17853,0.5487831658334974
25567,2.5110241139554175
5032,1.1109178429802846
29494,2.927013817385489
18635,1.3514807727021232
28565,3.6719736267794514
20375,2.4978692232941264
31500,1.4990418659706275
6323,1.3437307291294796
16491,1.560298133032958
18435,1.0550121783633835
19265,1.8277873385605075
10722,2.681060458950493
15228,2.723593464495716
14944,3.249463383767383
14781,2.2082499328895073
28383,2.390012146451116
11699,2.602785315744839
14195,0.5828578053284783
19657,1.972766580745802
2458,2.341934608925936
34589,2.0001560553862197
19789,2.237047842384157
17181,1.8694572994178105
31580,1.5302956650235524
19634,1.186098523839084
9252,3.346231307040846
6309,2.0085648983367954
19329,2.4019828826300778
12328,1.3808193688190489
31868,1.3566018533735507
18444,3.5142623023944157
13291,1.6715943396636268
8142,1.874159955484752
36400,0.8786397886637883
873,2.1810524813968724
32425,1.3226821690095798
11198,1.1785300074383511
21881,0.862942582468921
9239,3.4712694167396028
17702,0.7444201519511099
2632,2.8627558361560514
24457,2.280165390681661
23929,2.4439100252239654
19569,0.6603091244230201
24143,2.1142729443658284
16438,2.3766384197478616
21772,0.9307724331986379
33687,2.942603344641943
14295,2.2470022581354687
4627,1.7876728127760972
9530,1.6681244668636104
19110,2.737239255839308
1316,2.510072570171026
24612,1.7926580310847477
22943,1.228805870223445
4204,1.6921516513641948
11679,0.8182444427350256
6255,1.9630534401542539
31994,1.4491670835205936
16580,2.8427062493850523
26758,1.8275503917003506
33053,1.2913628136825317
7791,3.03988766942274
74,1.3961732208355553
2358,3.34027393585016
7768,1.5542394770251602
6682,2.917300383314049
2389,2.0659048861919076
36200,4.686344713578784
12776,1.5609527462540864
7764,1.989842278240585
32958,1.1209014386926552
37067,1.369214179434785
20837,1.5242857951803919
31075,1.3679165634326482
15003,1.8156740729121066
36583,2.2360975319791434
29859,1.4003683670450728
16906,2.1923633246660006
31270,2.3409198691910422
1442,1.4253221816180344
25083,0.7448661466533357
33178,3.0006795978441323
13745,2.0349059025104412
6965,1.6921609755250646
7997,3.5480121532595295
18191,2.7250185774974094
31576,1.499172757544633
32418,1.8794402717424266
6601,1.7077665795871
5908,3.7939674486408848
11499,2.184431970765425
253,1.8491372576395628
28966,2.1290968240744883
20498,1.314180313252105
21566,0.8804329875711826
5170,1.539493217824613
14921,1.9864021120242008
27670,1.0852339978817132
5382,1.9335577657688843
25581,2.6392265652264544
28066,1.8928908616545117
26105,1.9338419912556042
27169,4.047794592359344
14013,1.5849368476223678
31007,2.396382104706727
5806,1.3822998427780915
818,1.6417653893543607
13302,0.8987467412036431
16872,1.098097190563007
12039,2.2490082078786053
30759,2.585195953025648
7810,1.0071170901717827
2862,1.8601987392530728
32758,3.766041540678815
16757,2.118729205724043
13429,1.9624984901452267
8879,3.0407215560878735
19475,0.9190956138464897
26138,0.6958060259886757
15136,1.4781275509725955
34906,1.7403470980362639
34418,2.417449910153797
25552,1.9125702229431538
21095,1.9819422773112687
17908,1.663991767291923
20233,1.0306913558013724
36024,1.8962526416075594
2829,0.9227065423419567
21319,2.092354604189026
30130,3.4079766049980322
36123,2.805298548751199
256,1.1522484262434889
20573,3.095712716690592
2208,4.95519994284766
8783,1.4825073187185
27451,1.359178302626229
21804,1.2819254244672302
8564,3.1346104514044293
36074,2.7882217771617372
10411,2.97244602252264
1945,1.745176790939539
1567,1.6565623965041971
27021,2.1502314971561742
24574,0.8507567683207125
11202,2.2243096432917002
7549,1.8995805685192595
23145,1.844946981694917
21352,3.114634396199046
5245,2.0340516204057857
15405,2.2786610681253183
31875,2.162182589654365
31036,1.8949116393517405
16849,1.3979827223541537
25771,1.774861002393762
37110,3.888990899186906
7161,2.4076582952854646
5957,2.076874416283576
29564,2.6356053751253836
15902,1.169300727521901
8763,2.2534968566318208
151,0.6962956686806763
14804,1.953104673610453
23890,1.8017452005713634
10469,1.508461091487893
33932,3.7643201673546707
28475,3.231879517266477
20955,2.3367437558328175
24410,0.9565591129856701
9055,0.7496177923983665
1278,1.142493452776913
21696,4.470698124169645
7960,1.7064235945790887
3475,2.7694270452779333
17798,1.6576378014877187
36854,1.0046824784306878
12251,4.536370602698158
32479,1.5950232810001
16674,1.0815262955202853
721,0.7228948189699751
21203,2.297308855318594
8406,3.0831139807172514
12638,1.9132927617076367
27384,4.864488275189129
15433,3.384368238463607
2433,1.0846151993954285
13279,0.8062980817171143
27187,2.7906842882322094
1261,3.379397195615274
10249,1.694411896387056
1027,2.305110571705218
17665,2.092684262465338
3536,1.2450333944760559
25056,2.1085345003079348
23245,4.023332782535215
93,2.3359423606706904
11147,1.896555843294555
9068,4.34127807695791
21914,1.6269739194567043
10775,1.5088453774638515
1424,2.058060570765298
24671,0.9361981616201301
20246,1.560194635492904
31090,1.1473217239978248
18857,2.9015715502434554
19462,3.2406966631445395
33481,1.485794047162072
12698,1.7645799353408151
15416,1.2441740433628241
8876,2.9556335838878485
4938,4.855279075451356
27097,4.828000103208404
2680,0.7796249601551968
17899,0.8226946336200531
2367,1.8209466094561988
20940,0.9601994130480705
10383,3.355346683123961
35319,2.9715437557212865
28902,0.939852438767659
29565,2.186785989733633
19380,3.9925466428009653
19470,3.78543333396127
22226,0.6773676505210897
470,1.765607581518959
31946,4.093893351519396
25890,1.8042902371295615
17330,4.247634316906405
36485,2.5593865044066475
16819,2.2421448641977975
17030,1.8925824736620567
32622,1.0658218952216014
32034,2.716991878054172
16658,1.8485929858405252
17399,2.3048884295219496
12006,0.9323898763675499
3658,2.4938028603092817
27883,1.6256231166958095
1251,2.542885431694848
33524,1.8014363120245167
12564,1.6612872465235733
8599,1.628437112203413
33631,3.0603535059083438
24059,1.191703251154608
16983,0.5295603302690297
7023,1.2450314840151282
7930,3.0982979689264853
14989,1.5178226268349881
36561,2.0778255432577435
34300,0.7469753290913599
24332,1.200407541040717
21176,0.714748125147817
9150,3.30464245450984
24637,4.424482959295462
2652,1.8058123410354703
36416,2.6931859718292435
36341,4.054350806226912
18830,2.699306447679442
12036,2.3017077834209747
9702,1.4010045569018028
3289,1.5428157337290251
19131,1.6497887633947677
29547,1.6252321716041742
12507,3.782484116526198
28059,0.9456113240137557
13176,4.104206867784388
35747,3.3838667154679847
30826,2.141469899737114
22276,3.504183017373056
12236,1.0781879296056536
14667,0.5642869645033486
28693,1.7333285734038528
34501,2.596206188439581
1475,1.4434868395450833
11962,0.5195688999878674
25541,3.3724936053245718
6790,1.9915145742567937
36670,2.2154816038203355
11842,1.7011197999959677
17597,2.120246015565542
1784,0.7521143262328506
32094,3.9482241038412806
16458,2.922265826804989
22470,1.685346313370913
3485,1.145819009865175
2821,1.002179594513029
29566,1.681575344776804
23643,2.043612571997879
19387,1.5613153254335244
36025,2.5892883296640345
31950,1.7299518614750389
13428,2.5543358110258163
7281,1.8016099666198924
25244,0.5504725188471075
12459,2.3834085725238077
22823,0.6047953379516503
20178,1.83622606921612
7268,1.036821063776896
32328,3.559799026337105
5660,2.677325776977546
22853,3.5347146924498807
31687,1.899335794750993
22492,1.194364876421389
10976,0.8993644279413594
19921,3.153718935018369
15653,2.143334829531059
830,2.873610381658005
31259,2.4465152006277338
30591,0.9974426347762531
700,0.7029816126274503
814,1.9594361601558938
21026,1.0765086808057174
9831,2.4687470488960455
11739,1.939595227428703
26468,2.1202635942974
1496,3.479980625708531
17145,1.0044142234838553
5551,2.1486684367139026
10690,1.3595870477935197
14238,2.400494268401986
20185,1.081150775854637
10612,3.3483075002627407
24347,1.1501242084555119
11442,2.128982872065486
14269,4.4798071331310885
289,3.2680763238728083
17789,1.2000332556607496
2897,4.182330545811902
3401,2.25947599031605
4552,1.9391752690823156
11064,1.0509532821240062
2558,1.5370217435191191
20005,2.5648663271130427
34521,1.9182161912270643
409,2.6165977662469575
10228,1.2943041201342758
2005,3.998218225638783
30693,4.00252615916884
29464,3.7419044153734404
23550,0.9617096665905869
4448,4.70337556946136
11405,0.6277195121407679
15063,0.9551106937280918
9964,1.6423864595105597
14299,2.4919010499334573
4078,2.61054662830998
11937,0.9571350198968221
16127,3.8924713953342045
25241,1.3474716987689916
3404,4.6718039437891985
28836,1.7407729678211978
29577,1.3173718425694172
9685,2.7926802645568323
21038,1.970529700859228
35927,2.1909519218871374
2916,1.8400845957008987
31299,2.6100843133721585
6676,3.170273918000614
22043,4.134622145094251
30596,1.1229801670702266
3278,1.34304300352355
33062,1.5197045722850622
18185,3.133451206831261
1109,2.791889303110628
14425,0.7423008975254318
20372,0.7784336685984472
18101,1.665912655044478
35239,1.8904769847187035
23989,2.076676236229608
24676,1.243266759386925
17290,3.185557295308458
15828,1.885531043462163
25498,1.6986684300878576
15716,1.047251488802892
34111,1.6839716336664892
14753,1.8104719247540617
14123,3.6392163862192772
12408,2.6178023393304333
36473,1.6284143136862
6856,1.2762869439229172
18574,1.4831230434760754
18052,2.717631773441463
25211,0.9088536045060905
7007,1.771581049495844
35761,1.0114758331882934
33005,2.6385192207557053
18248,1.5586264570546016
840,2.2751777530134514
33954,1.42483144684643
9045,0.932648116227768
26255,1.9513402401966962
20827,1.3039901303725498
5082,0.7552330843558447
33597,1.38734049053902
12466,0.939066605896296
8141,1.816741968918818
10857,1.5318680869202108
19594,2.567721232025879
1874,1.878303327945847
8538,2.3146970224056096
26202,2.3094838353354055
23057,2.907245279594941
10902,1.7953873488969159
27945,1.9221413957188853
17606,1.3426191670283327
36716,0.5387885490901723
26358,3.992609117260061
20014,1.1462340766504477
1307,1.8568584038754339
4894,0.9867463780593497
30711,1.5203392354267797
33093,2.5449537858623543
16028,4.231161322350879
2278,2.0266251470444696
31263,0.920347659814461
8383,1.6495142732156365
13843,3.194045448424451
24537,2.886638869730659
22697,1.1514834759100236
9730,2.8034813990181364
25151,0.7131943426874731
36075,0.706727715983254
20585,1.9722180262057347
20610,1.0259816662602361
11645,0.7694889700456029
26010,0.8097545831858082
36042,4.844804074636673
3861,0.8517875421777068
6744,2.4343635092048284
22029,1.7801260547775906
22940,3.8524943722945766
28343,2.7446437251060294
19778,2.680088642074951
34608,2.346148663101527
27533,1.834987640537926
24323,2.0138052824665946
15076,3.1742577628037325
2504,4.050796527550706
24581,0.6876991194085735
11745,1.3205517840856429
25316,0.8730317093585429
25032,2.3204052173494323
31139,1.2562185860593735
1284,3.293025340641206
435,2.911819124035885
34617,1.3944357122871713
21083,0.8127341284362729
13643,1.7439005907787504
2118,1.3714754279154728
22295,2.271363849733529
7138,3.426568091119889
34595,1.9511494039635198
12723,0.8273504045778812
11279,3.5556292965287946
20875,0.6174405736134316
28305,1.7418956156463117
28992,1.232396611109202
22031,4.8391150884799
12768,1.444162669448381
33493,1.9334331631163153
1409,3.704265120591527
32784,2.6151589471745202
14758,2.0302107500559714
16809,1.0594954927951552
25092,4.09910310070592
22765,1.2934421009103736
29057,1.2160374704395929
89,1.6563766411847622
24494,2.3194692558657772
13354,1.1845213442320894
21321,3.2365872253888117
23823,0.7344843363898581
35163,1.632874647937904
29647,2.869057904502276
34554,1.9533026383374819
34678,2.166285625294567
20705,1.8050779356513713
3156,1.0893672120226496
14797,1.0664277958844048
35876,2.9964898257097166
29949,1.230584042550501
20688,2.0386766162966357
25767,1.7324033681698083
3208,1.5744658824411493
18647,1.1336092682249739
8328,1.0928195129080014
19493,1.2560223627752367
6365,3.500562970158067
13499,3.1371703347795914
28837,2.346940426321521
18213,2.312443803992094
28668,2.1424972836840595
19251,1.9021922795527184
17934,1.5610141978838201
28986,1.9746670292199102
16103,1.9204583304277796
12116,0.5733839761983525
13546,3.856651762132631
9249,2.446872560479613
32440,0.9036867174858523
26454,2.2766050318804236
17088,1.733108051430906
28307,1.1537840380648865
15111,2.511751467121354
15599,2.4127649512429943
8684,1.1407904279864225
37109,2.2485376888848023
21773,1.763846245635873
15918,0.8704242171548309
22996,0.9176801921067236
1666,1.0293591774687
30150,1.873072037459953
11094,3.5428386311692583
19864,2.2925792431650915
3327,1.9787259946467906
22862,1.796710769287654
27083,0.7218102702335994
6483,2.0285362113378684
18197,2.7576815053378194
23361,1.9586004445387382
14202,2.6680938072672817
9860,3.6149398700059177
9551,1.6272408507686984
17405,2.2582393275022996
13574,1.1089533119397863
9216,2.3358383740246724
12103,1.578812734048849
20002,1.3237442983413807
33711,1.3015108142237763
3648,2.175451803919024
32172,4.6344427344996415
136,1.658606815741971
16740,2.011499904468963
1892,1.3433865141747483
3405,1.449527231096079
11319,1.14199436765348
35061,0.8272296246077252
33357,2.7863216300259155
20690,2.5516292051960043
15717,2.9433850122821177
13067,2.4416784673230434
8793,1.7665138527639848
20006,1.3345880255049403
7821,2.284634631496214
608,2.623990938531943
20685,1.5294448543223171
2899,4.36849640261789
8124,1.3472169976049446
1581,0.7898768727142321
21848,4.177317053345801
10236,1.4394329711124871
1292,1.7908246690671952
12062,1.2121705843377577
35172,1.0403316800825264
13813,1.072665611402979
35443,1.588474130744102
25265,3.0835023415303278
9941,2.6422238743228976
16320,2.1629037491969743
6681,3.9548642661659335
30248,1.319355777998115
36495,1.731805681363084
27705,0.7377153871238774
14991,1.4233157827086524
24775,3.7077780724011724
11502,1.849249438614304
26669,1.9595061495883888
27994,3.0568297036247083
12443,0.727078368762581
18313,1.0276294602822644
560,2.580958166607013
6760,2.5517702700989
4514,2.1363314253432555
26438,3.4015625175827484
28467,1.7393281464402346
36454,2.363470780528956
8437,1.6113794168193298
7128,2.522830850401537
11075,1.5739453355785225
11216,1.6162152123693656
9225,0.9984118280999753
2430,1.9345183629931846
26692,3.916512935750821
25198,1.6016230343980762
28123,1.9247557683038932
1524,2.41374740404839
10537,2.4994959693891303
20945,1.9068111894134518
3622,1.4537619668343962
13119,0.8094940631493509
30835,0.884695371879032
28736,3.725113800244024
8096,1.2991766013737136
18873,1.0515116144807397
30651,3.914330458443316
28833,2.021730370425154
31002,1.0393576112405014
22135,3.5844346618118696
9363,1.4960828858879696
3838,1.9570697252171305
11618,3.233410606869669
16210,1.2205087938706518
21202,1.875167125253609
8171,2.553721115883918
30761,1.836253326004632
1408,1.7812590073564036
36363,2.4182808507127374
4149,2.49107396662557
34539,2.8326115226955415
19103,1.4591865487281195
2400,0.6570008117293356
13448,4.175979206249974
3291,0.7199450132276444
23542,1.1511255755745637
4674,2.6346907331220013
11004,0.8492957350852203
29819,3.7790393704696283
29431,2.2129974995545214
4333,4.017515880476245
8089,0.5968699649233324
12257,1.3310615157856767
35218,2.5678653138970264
923,4.1830948926194464
8296,2.6049652317365157
1971,2.4009062203583365
11445,1.588444495771797
8790,0.3592136496576909
7344,2.4448070109078226
28742,1.6220383879749796
24984,3.786427483389024
19989,2.3257957045474322
35862,2.3017390938979716
2542,1.3193387453650294
24816,1.083117729316756
8887,0.748947186850947
12025,2.148713917241855
30758,0.840668860882426
9200,2.9847425748304803
24595,3.8148711177286767
10364,0.6130328031233377
28493,1.9077672084764028
14562,2.115089018309164
7275,1.934957375275944
30420,1.4736966220930243
30397,1.3551416564558976
32823,1.2906938388392142
33270,1.9856778768190992
10127,2.382460658810567
13364,0.9277655137672942
2282,1.0890019436199454
13109,2.367929299768786
16419,2.5959284430513754
12235,1.0150624139902387
31420,1.570021520940332
16907,2.0292744618567267
12673,2.627412348309261
3182,1.1066030466244894
11334,2.2043344805644502
13856,2.71393725542152
9101,2.219187302380367
9190,2.41980893584192
34374,0.9990806775892799
15712,2.1212773383760943
26099,2.407507598193179
13004,0.7297625574643588
24445,2.8792699771710257
11707,1.843140844255658
27171,3.087689652805174
25199,2.410847290519562
20672,1.045487528273448
2515,2.648284920214833
262,3.270625231107395
24289,0.9471602227399173
33166,2.0888158363738487
16714,2.7224700340026127
11383,1.9687333931469224
2314,2.404951028503202
12484,1.5088747376466871
7970,1.8452769391538528
21088,1.6039179586482049
25481,4.325737523024766
3002,5.020875735415788
26355,3.8944043449327204
18264,0.537262502041848
18088,1.4262411850251204
16903,2.2825103684946115
23584,2.408768562748637
25990,0.8158610710471093
23697,1.8587002839162927
5139,4.46160383630899
36242,3.7576394270697966
14588,1.2787864242320672
5897,4.042778515032567
7327,0.9274561150813814
35043,1.7710289552044622
34688,3.021599805294365
16602,2.580792591171238
8602,1.5206721831754146
22592,1.1773008747896483
31546,1.4183596169940762
27500,1.8222811001638735
28611,1.9420236643081341
13033,2.48972578977116
6377,3.857015807513258
19784,2.4393544645900436
3896,2.7049065582375214
16042,1.7542735296559666
36965,1.8948677086984598
8519,1.903471275155824
36446,1.503957724440711
1979,0.781176253477939
22208,2.291095866289395
26874,2.491004136105741
20911,2.4193582596691914
26271,3.1849326350659215
4232,2.6815315440376906
17928,2.2199754588538307
15128,1.8667753914399383
28491,3.080148698929518
25482,1.8997520325660515
10848,4.610710128186269
6566,4.524348444032119
11151,0.7788028932317886
24997,1.872329749167104
27370,4.007138963040993
5939,3.2041229319911673
31128,1.2763824244836484
9118,0.8908546371638344
15956,0.6915831681562841
14490,2.314381024964568
35659,1.2039362267640026
1061,1.7415668602346082
16242,2.6052011012248313
